Year,College,Deg ID,Ethnicity,Gender,Maj 1,Maj 2,Maj 3,Major Name ,Number of Records
2006,Agri Sci & Natl Res,B1BC,BLK,M,BIOC,,,BIOCHEMISTRY,1
2006,Agri Sci & Natl Res,B1BC,UNK,M,BIOC,,,BIOCHEMISTRY,1
2006,Agri Sci & Natl Res,B1BC,WH,F,BIOC,,,BIOCHEMISTRY,5
2006,Agri Sci & Natl Res,B1BC,WH,M,BIOC,,,BIOCHEMISTRY,13
2006,Agri Sci & Natl Res,B1DA,WH,F,DVAG,,,DIVERSIFIED AGRICULTURAL STUDIES,2
2006,Agri Sci & Natl Res,B1DA,WH,M,DVAG,,,DIVERSIFIED AGRICULTURAL STUDIES,16
2006,Agri Sci & Natl Res,B1ES,ASI,F,ENVR,,,ENVIRONMENTAL STUDIES,1
2006,Agri Sci & Natl Res,B1ES,UNK,F,ENVR,,,ENVIRONMENTAL STUDIES,1
2006,Agri Sci & Natl Res,B1ES,UNK,M,ENVR,,,ENVIRONMENTAL STUDIES,1
2006,Agri Sci & Natl Res,B1ES,WH,F,ENVR,,,ENVIRONMENTAL STUDIES,2
2006,Agri Sci & Natl Res,B1ES,WH,M,ENVR,,,ENVIRONMENTAL STUDIES,5
2006,Agri Sci & Natl Res,B1FW,UNK,F,FWL,,,FISHERIES AND WILDLIFE,2
2006,Agri Sci & Natl Res,B1FW,UNK,M,FWL,,,FISHERIES AND WILDLIFE,2
2006,Agri Sci & Natl Res,B1FW,WH,F,FWL,,,FISHERIES AND WILDLIFE,4
2006,Agri Sci & Natl Res,B1FW,WH,M,FWL,,,FISHERIES AND WILDLIFE,15
2006,Agri Sci & Natl Res,B1FS,ASI,F,FDST,,,FOOD SCIENCE AND TECHNOLOGY,3
2006,Agri Sci & Natl Res,B1FS,WH,F,FDST,,,FOOD SCIENCE AND TECHNOLOGY,6
2006,Agri Sci & Natl Res,B1FS,WH,M,FDST,,,FOOD SCIENCE AND TECHNOLOGY,3
2006,Agri Sci & Natl Res,B1GL,WH,F,GRLS,,,GRAZING LIVESTOCK SYSTEMS,3
2006,Agri Sci & Natl Res,B1GL,WH,M,GRLS,,,GRAZING LIVESTOCK SYSTEMS,4
2006,Agri Sci & Natl Res,B1HO,AI/AN,M,HORT,,,HORTICULTURE,1
2006,Agri Sci & Natl Res,B1HO,HISP,M,HORT,,,HORTICULTURE,1
2006,Agri Sci & Natl Res,B1HO,UNK,F,HORT,,,HORTICULTURE,1
2006,Agri Sci & Natl Res,B1HO,UNK,M,HORT,,,HORTICULTURE,1
2006,Agri Sci & Natl Res,B1HO,WH,F,HORT,,,HORTICULTURE,13
2006,Agri Sci & Natl Res,B1HO,WH,M,HORT,,,HORTICULTURE,17
2006,Agri Sci & Natl Res,B1IS,WH,F,INSC,,,INSECT SCIENCE,1
2006,Agri Sci & Natl Res,B1MS,UNK,M,MSYM,,,MECHANIZED SYSTEMS MANAGEMENT,2
2006,Agri Sci & Natl Res,B1MS,WH,M,MSYM,,,MECHANIZED SYSTEMS MANAGEMENT,15
2006,Agri Sci & Natl Res,B1NE,WH,M,NREE,,,NATURAL RESOURCE AND ENVIRONMENTAL ECONOMICS,3
2006,Agri Sci & Natl Res,B1PP,WH,M,PLPS,,,PLANT PROTECTION SCIENCES,1
2006,Agri Sci & Natl Res,B1VS,ASI,F,VBMS,,,VETERINARY SCIENCE,1
2006,Agri Sci & Natl Res,B1VS,BLK,F,VBMS,,,VETERINARY SCIENCE,1
2006,Agri Sci & Natl Res,B1VS,UNK,F,VBMS,,,VETERINARY SCIENCE,1
2006,Agri Sci & Natl Res,B1VS,UNK,M,VBMS,,,VETERINARY SCIENCE,1
2006,Agri Sci & Natl Res,B1VS,WH,F,VBMS,,,VETERINARY SCIENCE,16
2006,Agri Sci & Natl Res,B1VS,WH,M,VBMS,,,VETERINARY SCIENCE,3
2006,Agri Sci & Natl Res,B1VT,WH,F,VETT,,,VETERINARY TECHNOLOGIST,2
2006,"Architecture
",BSD,AI/AN,M,ARCS,,,ARCHITECTURAL STUDIES,1
2006,"Architecture
",BSD,ASI,F,ARCS,,,ARCHITECTURAL STUDIES,1
2006,"Architecture
",BSD,ASI,M,ARCS,,,ARCHITECTURAL STUDIES,2
2006,"Architecture
",BSD,BLK,M,ARCS,,,ARCHITECTURAL STUDIES,1
2006,"Architecture
",BSD,UNK,M,ARCS,,,ARCHITECTURAL STUDIES,1
2006,"Architecture
",BSD,WH,F,ARCS,,,ARCHITECTURAL STUDIES,16
2006,"Architecture
",BSD,WH,M,ARCS,,,ARCHITECTURAL STUDIES,29
2006,"Architecture
",MARC,ASI,M,ARCH,,,ARCHITECTURE,2
2006,"Architecture
",MARC,BLK,M,ARCH,,,ARCHITECTURE,1
2006,"Architecture
",MARC,HISP,M,ARCH,,,ARCHITECTURE,1
2006,"Architecture
",MARC,UNK,M,ARCH,,,ARCHITECTURE,1
2006,"Architecture
",MARC,WH,F,ARCH,,,ARCHITECTURE,10
2006,"Architecture
",MARC,WH,M,ARCH,,,ARCHITECTURE,23
2006,"Architecture
",BSD,HISP,F,IDES,,,INTERIOR DESIGN,1
2006,"Architecture
",BSD,UNK,F,IDES,,,INTERIOR DESIGN,4
2006,"Architecture
",BSD,UNK,M,IDES,,,INTERIOR DESIGN,1
2006,"Architecture
",BSD,WH,F,IDES,,,INTERIOR DESIGN,28
2006,"Architecture
",BSD,WH,M,IDES,,,INTERIOR DESIGN,2
2006,"Arts & Sciences
",BS,WH,M,ACTS,,,ACTUARIAL SCIENCE,1
2006,"Arts & Sciences
",BS,WH,F,ANTH,,,ANTHROPOLOGY,1
2006,"Arts & Sciences
",BA,WH,F,ANTH,,,ANTHROPOLOGY,4
2006,"Arts & Sciences
",BA,WH,M,ANTH,,,ANTHROPOLOGY,4
2006,"Arts & Sciences
",BA,WH,F,ANTH,COMM,,ANTHROPOLOGY,1
2006,"Arts & Sciences
",BA,WH,F,ANTH,GERM,,ANTHROPOLOGY,1
2006,"Arts & Sciences
",BA,WH,F,ANTH,HIST,,ANTHROPOLOGY,1
2006,"Arts & Sciences
",BA,WH,F,ANTH,POLS,,ANTHROPOLOGY,1
2006,"Arts & Sciences
",BS,ASI,F,BIOC,,,BIOCHEMISTRY,5
2006,"Arts & Sciences
",BS,ASI,M,BIOC,,,BIOCHEMISTRY,4
2006,"Arts & Sciences
",BS,BLK,F,BIOC,,,BIOCHEMISTRY,1
2006,"Arts & Sciences
",BS,UNK,F,BIOC,,,BIOCHEMISTRY,4
2006,"Arts & Sciences
",BS,WH,F,BIOC,,,BIOCHEMISTRY,9
2006,"Arts & Sciences
",BS,WH,M,BIOC,,,BIOCHEMISTRY,13
2006,"Arts & Sciences
",BS,HISP,F,BIOC,BIOS,,BIOCHEMISTRY,1
2006,"Arts & Sciences
",BS,WH,F,BIOC,BIOS,,BIOCHEMISTRY,1
2006,"Arts & Sciences
",BS,WH,M,BIOC,BIOS,,BIOCHEMISTRY,1
2006,"Arts & Sciences
",BS,ASI,F,BIOS,,,BIOLOGICAL SCIENCES,4
2006,"Arts & Sciences
",BS,ASI,M,BIOS,,,BIOLOGICAL SCIENCES,1
2006,"Arts & Sciences
",BS,BLK,F,BIOS,,,BIOLOGICAL SCIENCES,1
2006,"Arts & Sciences
",BS,UNK,F,BIOS,,,BIOLOGICAL SCIENCES,2
2006,"Arts & Sciences
",BS,UNK,M,BIOS,,,BIOLOGICAL SCIENCES,2
2006,"Arts & Sciences
",BS,WH,F,BIOS,,,BIOLOGICAL SCIENCES,29
2006,"Arts & Sciences
",BA,WH,F,BIOS,,,BIOLOGICAL SCIENCES,1
2006,"Arts & Sciences
",BS,WH,M,BIOS,,,BIOLOGICAL SCIENCES,28
2006,"Arts & Sciences
",BS,HISP,F,BIOS,ANTH,WGST,BIOLOGICAL SCIENCES,1
2006,"Arts & Sciences
",BS,ASI,M,BIOS,BIOC,,BIOLOGICAL SCIENCES,1
2006,"Arts & Sciences
",BS,WH,M,BIOS,BIOC,,BIOLOGICAL SCIENCES,3
2006,"Arts & Sciences
",BS,WH,F,BIOS,ENGL,,BIOLOGICAL SCIENCES,1
2006,"Arts & Sciences
",BS,WH,F,BIOS,HIST,,BIOLOGICAL SCIENCES,1
2006,"Arts & Sciences
",BS,WH,F,BIOS,PSYC,,BIOLOGICAL SCIENCES,4
2006,"Arts & Sciences
",BS,WH,M,BIOS,PSYC,,BIOLOGICAL SCIENCES,1
2006,"Arts & Sciences
",BS,ASI,F,CHEM,,,CHEMISTRY,2
2006,"Arts & Sciences
",BS,WH,F,CHEM,,,CHEMISTRY,1
2006,"Arts & Sciences
",BA,WH,F,CHEM,,,CHEMISTRY,1
2006,"Arts & Sciences
",BS,WH,M,CHEM,,,CHEMISTRY,2
2006,"Arts & Sciences
",BA,WH,M,CHEM,,,CHEMISTRY,3
2006,"Arts & Sciences
",BS,UNK,M,CHEM,BIOC,,CHEMISTRY,1
2006,"Arts & Sciences
",BS,WH,M,CHEM,BIOC,,CHEMISTRY,2
2006,"Arts & Sciences
",BA,WH,M,CLNG,,,CLASSICAL LANGUAGES,1
2006,"Arts & Sciences
",BA,WH,F,CLAS,,,CLASSICS,2
2006,"Arts & Sciences
",BA,WH,M,CLAS,,,CLASSICS,1
2006,"Arts & Sciences
",BA,HISP,F,CLAS,F002,,CLASSICS,1
2006,"Arts & Sciences
",BA,UNK,M,CLRS,,,CLASSICS AND RELIGIOUS STUDIES,1
2006,"Arts & Sciences
",BA,AI/AN,M,COMM,,,COMMUNICATION STUDIES,1
2006,"Arts & Sciences
",BA,BLK,M,COMM,,,COMMUNICATION STUDIES,1
2006,"Arts & Sciences
",BA,UNK,F,COMM,,,COMMUNICATION STUDIES,3
2006,"Arts & Sciences
",BA,WH,F,COMM,,,COMMUNICATION STUDIES,25
2006,"Arts & Sciences
",BA,WH,M,COMM,,,COMMUNICATION STUDIES,20
2006,"Arts & Sciences
",BA,WH,F,COMM,INTS,SPAN,COMMUNICATION STUDIES,1
2006,"Arts & Sciences
",BS,ASI,F,COMP,,,COMPUTER SCIENCE,1
2006,"Arts & Sciences
",BS,ASI,M,COMP,,,COMPUTER SCIENCE,1
2006,"Arts & Sciences
",BS,UNK,F,COMP,,,COMPUTER SCIENCE,3
2006,"Arts & Sciences
",BS,UNK,M,COMP,,,COMPUTER SCIENCE,1
2006,"Arts & Sciences
",BS,WH,F,COMP,,,COMPUTER SCIENCE,1
2006,"Arts & Sciences
",BS,WH,M,COMP,,,COMPUTER SCIENCE,17
2006,"Arts & Sciences
",BS,UNK,M,COMP,CHEM,,COMPUTER SCIENCE,1
2006,"Arts & Sciences
",BS,ASI,M,COMP,ECON,,COMPUTER SCIENCE,1
2006,"Arts & Sciences
",BS,WH,M,COMP,MATH,,COMPUTER SCIENCE,5
2006,"Arts & Sciences
",BS,ASI,M,COMP,MATH,ECON,COMPUTER SCIENCE,1
2006,"Arts & Sciences
",BS,WH,M,COMP,POLS,,COMPUTER SCIENCE,1
2006,"Arts & Sciences
",BS,WH,F,DENT,,,DENTISTRY,1
2006,"Arts & Sciences
",BA,ASI,M,ECON,,,ECONOMICS,1
2006,"Arts & Sciences
",BA,BLK,M,ECON,,,ECONOMICS,1
2006,"Arts & Sciences
",BA,HISP,M,ECON,,,ECONOMICS,1
2006,"Arts & Sciences
",BS,UNK,M,ECON,,,ECONOMICS,1
2006,"Arts & Sciences
",BA,UNK,M,ECON,,,ECONOMICS,4
2006,"Arts & Sciences
",BA,WH,M,ECON,,,ECONOMICS,4
2006,"Arts & Sciences
",BA,UNK,F,ECON,INTS,,ECONOMICS,1
2006,"Arts & Sciences
",BA,WH,M,ECON,POLS,,ECONOMICS,1
2006,"Arts & Sciences
",BA,WH,M,ECON,PSYC,,ECONOMICS,1
2006,"Arts & Sciences
",BA,ASI,F,ENGL,,,ENGLISH,4
2006,"Arts & Sciences
",BA,UNK,F,ENGL,,,ENGLISH,2
2006,"Arts & Sciences
",BA,WH,F,ENGL,,,ENGLISH,43
2006,"Arts & Sciences
",BA,WH,M,ENGL,,,ENGLISH,24
2006,"Arts & Sciences
",BA,WH,M,ENGL,ANTH,,ENGLISH,1
2006,"Arts & Sciences
",BA,WH,M,ENGL,COMM,,ENGLISH,1
2006,"Arts & Sciences
",BA,UNK,F,ENGL,FILM,,ENGLISH,1
2006,"Arts & Sciences
",BA,UNK,F,ENGL,HIST,,ENGLISH,1
2006,"Arts & Sciences
",BA,WH,M,ENGL,LATN,,ENGLISH,1
2006,"Arts & Sciences
",BA,WH,F,ENGL,POLS,,ENGLISH,1
2006,"Arts & Sciences
",BA,HISP,M,ENGL,PSYC,,ENGLISH,1
2006,"Arts & Sciences
",BA,WH,F,ENGL,PSYC,,ENGLISH,1
2006,"Arts & Sciences
",BA,WH,F,ENGL,SOCI,,ENGLISH,2
2006,"Arts & Sciences
",BA,WH,F,ENGL,WGST,,ENGLISH,3
2006,"Arts & Sciences
",BS,WH,F,ENVR,,,ENVIRONMENTAL STUDIES,2
2006,"Arts & Sciences
",BA,WH,F,ENVR,,,ENVIRONMENTAL STUDIES,5
2006,"Arts & Sciences
",BA,WH,M,ENVR,,,ENVIRONMENTAL STUDIES,1
2006,"Arts & Sciences
",BS,UNK,F,ENVR,BIOS,,ENVIRONMENTAL STUDIES,1
2006,"Arts & Sciences
",BS,WH,M,ENVR,SPAN,,ENVIRONMENTAL STUDIES,1
2006,"Arts & Sciences
",BA,AI/AN,F,ETHN,,,ETHNIC STUDIES,1
2006,"Arts & Sciences
",BA,WH,F,EURO,PSYC,,EUROPEAN STUDIES,1
2006,"Arts & Sciences
",BA,UNK,F,FILM,,,FILM STUDIES,1
2006,"Arts & Sciences
",BA,WH,F,FILM,,,FILM STUDIES,4
2006,"Arts & Sciences
",BA,WH,M,FILM,,,FILM STUDIES,5
2006,"Arts & Sciences
",BA,UNK,F,FILM,ENGL,,FILM STUDIES,1
2006,"Arts & Sciences
",BA,WH,M,FILM,ENGL,,FILM STUDIES,1
2006,"Arts & Sciences
",BA,AI/AN,F,FREN,,,FRENCH,1
2006,"Arts & Sciences
",BA,UNK,F,FREN,,,FRENCH,1
2006,"Arts & Sciences
",BA,WH,F,FREN,,,FRENCH,2
2006,"Arts & Sciences
",BA,WH,F,FREN,ANTH,,FRENCH,1
2006,"Arts & Sciences
",BA,WH,F,FREN,INTS,,FRENCH,1
2006,"Arts & Sciences
",BS,UNK,M,FREN,MATH,,FRENCH,1
2006,"Arts & Sciences
",BS,ASI,M,GEOG,,,GEOGRAPHY,1
2006,"Arts & Sciences
",BS,WH,F,GEOG,,,GEOGRAPHY,2
2006,"Arts & Sciences
",BA,WH,F,GEOG,,,GEOGRAPHY,1
2006,"Arts & Sciences
",BS,WH,M,GEOG,,,GEOGRAPHY,2
2006,"Arts & Sciences
",BA,WH,M,GEOG,,,GEOGRAPHY,11
2006,"Arts & Sciences
",BS,ASI,M,GEOL,,,GEOLOGY,1
2006,"Arts & Sciences
",BS,WH,F,GEOL,,,GEOLOGY,2
2006,"Arts & Sciences
",BA,WH,F,GEOL,,,GEOLOGY,2
2006,"Arts & Sciences
",BS,WH,M,GEOL,,,GEOLOGY,2
2006,"Arts & Sciences
",BA,WH,M,GEOL,,,GEOLOGY,1
2006,"Arts & Sciences
",BA,WH,F,GERM,,,GERMAN,2
2006,"Arts & Sciences
",BA,WH,M,GERM,,,GERMAN,1
2006,"Arts & Sciences
",BA,WH,F,GERM,INTS,,GERMAN,2
2006,"Arts & Sciences
",BA,WH,F,GERM,SOCI,,GERMAN,1
2006,"Arts & Sciences
",BA,WH,F,GPSP,,,GREAT PLAINS STUDIES PROGRAM,1
2006,"Arts & Sciences
",BA,ASI,F,HIST,,,HISTORY,1
2006,"Arts & Sciences
",BA,HISP,F,HIST,,,HISTORY,1
2006,"Arts & Sciences
",BA,UNK,M,HIST,,,HISTORY,1
2006,"Arts & Sciences
",BA,WH,F,HIST,,,HISTORY,12
2006,"Arts & Sciences
",BA,WH,M,HIST,,,HISTORY,33
2006,"Arts & Sciences
",BA,WH,F,HIST,ANTH,,HISTORY,1
2006,"Arts & Sciences
",BA,WH,M,HIST,CLRS,,HISTORY,1
2006,"Arts & Sciences
",BA,WH,F,HIST,ENGL,,HISTORY,1
2006,"Arts & Sciences
",BA,WH,M,HIST,ENGL,,HISTORY,1
2006,"Arts & Sciences
",BA,WH,M,HIST,GEOG,,HISTORY,1
2006,"Arts & Sciences
",BA,WH,M,HIST,POLS,,HISTORY,1
2006,"Arts & Sciences
",BA,UNK,F,IPST,,,INDIVIDUALIZED PROGRAM OF STUDIES,1
2006,"Arts & Sciences
",BS,WH,F,IPST,,,INDIVIDUALIZED PROGRAM OF STUDIES,1
2006,"Arts & Sciences
",BA,WH,F,IPST,,,INDIVIDUALIZED PROGRAM OF STUDIES,1
2006,"Arts & Sciences
",BS,WH,M,IPST,,,INDIVIDUALIZED PROGRAM OF STUDIES,1
2006,"Arts & Sciences
",BA,BLK,F,INTS,,,INTERNATIONAL STUDIES,1
2006,"Arts & Sciences
",BA,BLK,M,INTS,,,INTERNATIONAL STUDIES,1
2006,"Arts & Sciences
",BA,UNK,F,INTS,,,INTERNATIONAL STUDIES,5
2006,"Arts & Sciences
",BA,UNK,M,INTS,,,INTERNATIONAL STUDIES,3
2006,"Arts & Sciences
",BA,WH,F,INTS,,,INTERNATIONAL STUDIES,8
2006,"Arts & Sciences
",BA,WH,M,INTS,,,INTERNATIONAL STUDIES,9
2006,"Arts & Sciences
",BA,UNK,F,INTS,ANTH,,INTERNATIONAL STUDIES,1
2006,"Arts & Sciences
",BA,UNK,F,INTS,ECON,,INTERNATIONAL STUDIES,1
2006,"Arts & Sciences
",BA,UNK,F,INTS,FREN,,INTERNATIONAL STUDIES,1
2006,"Arts & Sciences
",BA,WH,F,INTS,FREN,,INTERNATIONAL STUDIES,2
2006,"Arts & Sciences
",BA,UNK,F,INTS,GERM,,INTERNATIONAL STUDIES,1
2006,"Arts & Sciences
",BA,WH,F,INTS,GERM,,INTERNATIONAL STUDIES,1
2006,"Arts & Sciences
",BA,WH,M,INTS,HIST,,INTERNATIONAL STUDIES,1
2006,"Arts & Sciences
",BA,WH,M,INTS,HIST,EURO,INTERNATIONAL STUDIES,1
2006,"Arts & Sciences
",BA,UNK,F,INTS,POLS,,INTERNATIONAL STUDIES,1
2006,"Arts & Sciences
",BA,WH,F,INTS,POLS,,INTERNATIONAL STUDIES,1
2006,"Arts & Sciences
",BA,WH,M,INTS,POLS,,INTERNATIONAL STUDIES,1
2006,"Arts & Sciences
",BA,WH,F,INTS,SPAN,,INTERNATIONAL STUDIES,1
2006,"Arts & Sciences
",BA,UNK,F,LAMS,,,LATIN AMERICAN STUDIES,1
2006,"Arts & Sciences
",BA,WH,F,LAMS,SPAN,RUSS,LATIN AMERICAN STUDIES,1
2006,"Arts & Sciences
",BS,ASI,F,MATH,,,MATHEMATICS,1
2006,"Arts & Sciences
",BS,ASI,M,MATH,,,MATHEMATICS,1
2006,"Arts & Sciences
",BS,BLK,M,MATH,,,MATHEMATICS,1
2006,"Arts & Sciences
",BS,UNK,F,MATH,,,MATHEMATICS,1
2006,"Arts & Sciences
",BS,UNK,M,MATH,,,MATHEMATICS,3
2006,"Arts & Sciences
",BS,WH,F,MATH,,,MATHEMATICS,5
2006,"Arts & Sciences
",BA,WH,F,MATH,,,MATHEMATICS,2
2006,"Arts & Sciences
",BS,WH,M,MATH,,,MATHEMATICS,9
2006,"Arts & Sciences
",BS,WH,M,MATH,ACTS,,MATHEMATICS,2
2006,"Arts & Sciences
",BA,WH,M,MATH,FREN,,MATHEMATICS,1
2006,"Arts & Sciences
",BA,WH,F,MRST,,,MEDIEVAL AND RENAISSANCE STUDIES,1
2006,"Arts & Sciences
",BS,WH,F,METR,,,METEOROLOGY-CLIMATOLOGY,4
2006,"Arts & Sciences
",BS,WH,M,METR,,,METEOROLOGY-CLIMATOLOGY,7
2006,"Arts & Sciences
",BS,WH,M,PHRM,,,PHARMACY,1
2006,"Arts & Sciences
",BA,UNK,F,PHIL,,,PHILOSOPHY,1
2006,"Arts & Sciences
",BA,WH,F,PHIL,,,PHILOSOPHY,1
2006,"Arts & Sciences
",BA,WH,M,PHIL,,,PHILOSOPHY,4
2006,"Arts & Sciences
",BA,WH,F,PHIL,CLRS,,PHILOSOPHY,1
2006,"Arts & Sciences
",BA,WH,M,PHIL,ECON,,PHILOSOPHY,2
2006,"Arts & Sciences
",BA,WH,F,PHIL,ENGL,,PHILOSOPHY,1
2006,"Arts & Sciences
",BS,WH,M,PHIL,PSYC,,PHILOSOPHY,1
2006,"Arts & Sciences
",BS,UNK,F,PHYS,,,PHYSICS,1
2006,"Arts & Sciences
",BS,WH,F,PHYS,,,PHYSICS,1
2006,"Arts & Sciences
",BS,WH,M,PHYS,,,PHYSICS,4
2006,"Arts & Sciences
",BS,WH,F,PHYS,MATH,,PHYSICS,2
2006,"Arts & Sciences
",BS,WH,M,PHYS,MATH,,PHYSICS,1
2006,"Arts & Sciences
",BA,UNK,F,POLS,,,POLITICAL SCIENCE,3
2006,"Arts & Sciences
",BA,UNK,M,POLS,,,POLITICAL SCIENCE,2
2006,"Arts & Sciences
",BS,WH,F,POLS,,,POLITICAL SCIENCE,1
2006,"Arts & Sciences
",BA,WH,F,POLS,,,POLITICAL SCIENCE,13
2006,"Arts & Sciences
",BA,WH,M,POLS,,,POLITICAL SCIENCE,20
2006,"Arts & Sciences
",BA,WH,M,POLS,COMM,,POLITICAL SCIENCE,1
2006,"Arts & Sciences
",BA,UNK,F,POLS,ECON,INTS,POLITICAL SCIENCE,1
2006,"Arts & Sciences
",BA,WH,M,POLS,ENGL,,POLITICAL SCIENCE,1
2006,"Arts & Sciences
",BA,WH,F,POLS,FREN,INTS,POLITICAL SCIENCE,1
2006,"Arts & Sciences
",BA,UNK,M,POLS,HIST,,POLITICAL SCIENCE,1
2006,"Arts & Sciences
",BA,WH,F,POLS,HIST,,POLITICAL SCIENCE,1
2006,"Arts & Sciences
",BA,WH,M,POLS,HIST,,POLITICAL SCIENCE,1
2006,"Arts & Sciences
",BA,WH,M,POLS,HIST,PHIL,POLITICAL SCIENCE,1
2006,"Arts & Sciences
",BA,BLK,M,POLS,INTS,,POLITICAL SCIENCE,1
2006,"Arts & Sciences
",BA,UNK,F,POLS,INTS,,POLITICAL SCIENCE,1
2006,"Arts & Sciences
",BA,WH,F,POLS,INTS,,POLITICAL SCIENCE,1
2006,"Arts & Sciences
",BA,WH,M,POLS,INTS,,POLITICAL SCIENCE,2
2006,"Arts & Sciences
",BA,WH,M,POLS,PHIL,,POLITICAL SCIENCE,1
2006,"Arts & Sciences
",BA,WH,M,POLS,SOCI,,POLITICAL SCIENCE,1
2006,"Arts & Sciences
",BA,WH,F,POLS,SPAN,INTS,POLITICAL SCIENCE,1
2006,"Arts & Sciences
",BS,ASI,F,PSYC,,,PSYCHOLOGY,1
2006,"Arts & Sciences
",BA,ASI,M,PSYC,,,PSYCHOLOGY,4
2006,"Arts & Sciences
",BA,BLK,F,PSYC,,,PSYCHOLOGY,5
2006,"Arts & Sciences
",BA,BLK,M,PSYC,,,PSYCHOLOGY,2
2006,"Arts & Sciences
",BA,HISP,F,PSYC,,,PSYCHOLOGY,3
2006,"Arts & Sciences
",BS,HISP,M,PSYC,,,PSYCHOLOGY,1
2006,"Arts & Sciences
",BA,HISP,M,PSYC,,,PSYCHOLOGY,1
2006,"Arts & Sciences
",BS,UNK,F,PSYC,,,PSYCHOLOGY,1
2006,"Arts & Sciences
",BA,UNK,F,PSYC,,,PSYCHOLOGY,6
2006,"Arts & Sciences
",BA,UNK,M,PSYC,,,PSYCHOLOGY,3
2006,"Arts & Sciences
",BS,WH,F,PSYC,,,PSYCHOLOGY,11
2006,"Arts & Sciences
",BA,WH,F,PSYC,,,PSYCHOLOGY,80
2006,"Arts & Sciences
",BS,WH,M,PSYC,,,PSYCHOLOGY,1
2006,"Arts & Sciences
",BA,WH,M,PSYC,,,PSYCHOLOGY,36
2006,"Arts & Sciences
",BA,WH,M,PSYC,ANTH,,PSYCHOLOGY,1
2006,"Arts & Sciences
",BS,UNK,F,PSYC,BIOC,BIOS,PSYCHOLOGY,1
2006,"Arts & Sciences
",BA,WH,F,PSYC,COMM,,PSYCHOLOGY,1
2006,"Arts & Sciences
",BA,WH,M,PSYC,ECON,,PSYCHOLOGY,1
2006,"Arts & Sciences
",BA,HISP,F,PSYC,ENGL,,PSYCHOLOGY,1
2006,"Arts & Sciences
",BA,WH,F,PSYC,ENGL,,PSYCHOLOGY,1
2006,"Arts & Sciences
",BA,WH,F,PSYC,GERM,,PSYCHOLOGY,1
2006,"Arts & Sciences
",BA,WH,F,PSYC,HIST,,PSYCHOLOGY,1
2006,"Arts & Sciences
",BS,WH,M,PSYC,MATH,,PSYCHOLOGY,1
2006,"Arts & Sciences
",BA,WH,M,PSYC,POLS,,PSYCHOLOGY,1
2006,"Arts & Sciences
",BA,WH,F,PSYC,SOCI,,PSYCHOLOGY,1
2006,"Arts & Sciences
",BA,WH,M,PSYC,SOCI,,PSYCHOLOGY,1
2006,"Arts & Sciences
",BA,WH,F,PSYC,SPAN,,PSYCHOLOGY,2
2006,"Arts & Sciences
",BA,WH,M,PSYC,SPAN,INTS,PSYCHOLOGY,1
2006,"Arts & Sciences
",BA,WH,F,PSYC,WMNS,,PSYCHOLOGY,1
2006,"Arts & Sciences
",BA,WH,F,RUSS,,,RUSSIAN,2
2006,"Arts & Sciences
",BA,ASI,F,SOCI,,,SOCIOLOGY,2
2006,"Arts & Sciences
",BS,BLK,F,SOCI,,,SOCIOLOGY,1
2006,"Arts & Sciences
",BA,BLK,M,SOCI,,,SOCIOLOGY,7
