Year,Semester,College/Division,Department ,LEVEL,Level,SCH (w/ zeros)
2011,Spring,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,900,136
2011,Spring,Agri Sci & Natl Resources,Statistics,Course Level,900,350
2011,Spring,Agri Sci & Natl Resources,School of Natural Resources,Course Level,900,216
2011,Spring,Agri Sci & Natl Resources,Plant Pathology,Course Level,900,0
2011,Spring,Agri Sci & Natl Resources,Horticulture,Course Level,900,10
2011,Spring,Agri Sci & Natl Resources,Food Science & Technology,Course Level,900,155
2011,Spring,Agri Sci & Natl Resources,Entomology,Course Level,900,112.9999999
2011,Spring,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,900,0
2011,Spring,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,900,184.9999999
2011,Spring,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,900,132
2011,Spring,Agri Sci & Natl Resources,Animal Science,Course Level,900,160.9999999
2011,Spring,Agri Sci & Natl Resources,Agronomy,Course Level,900,140.9999998
2011,Spring,Agri Sci & Natl Resources,Agricultural Economics,Course Level,900,56
2011,Spring,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,900,139
2011,Spring,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,900,0
2011,Spring,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,800,9
2011,Spring,Agri Sci & Natl Resources,Statistics,Course Level,800,764
2011,Spring,Agri Sci & Natl Resources,School of Natural Resources,Course Level,800,499
2011,Spring,Agri Sci & Natl Resources,Plant Pathology,Course Level,800,3
2011,Spring,Agri Sci & Natl Resources,Horticulture,Course Level,800,106
2011,Spring,Agri Sci & Natl Resources,Food Science & Technology,Course Level,800,160
2011,Spring,Agri Sci & Natl Resources,Entomology,Course Level,800,467
2011,Spring,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,800,0
2011,Spring,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,800,128
2011,Spring,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,800,54
2011,Spring,Agri Sci & Natl Resources,Animal Science,Course Level,800,204.9999999
2011,Spring,Agri Sci & Natl Resources,Agronomy,Course Level,800,392
2011,Spring,Agri Sci & Natl Resources,Agricultural Economics,Course Level,800,119
2011,Spring,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,800,213
2011,Spring,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,800,0
2011,Spring,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,700,0
2011,Spring,Agri Sci & Natl Resources,Statistics,Course Level,700,0
2011,Spring,Agri Sci & Natl Resources,School of Natural Resources,Course Level,700,0
2011,Spring,Agri Sci & Natl Resources,Plant Pathology,Course Level,700,0
2011,Spring,Agri Sci & Natl Resources,Horticulture,Course Level,700,0
2011,Spring,Agri Sci & Natl Resources,Food Science & Technology,Course Level,700,0
2011,Spring,Agri Sci & Natl Resources,Entomology,Course Level,700,0
2011,Spring,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,700,0
2011,Spring,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,700,0
2011,Spring,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,700,0
2011,Spring,Agri Sci & Natl Resources,Animal Science,Course Level,700,0
2011,Spring,Agri Sci & Natl Resources,Agronomy,Course Level,700,0
2011,Spring,Agri Sci & Natl Resources,Agricultural Economics,Course Level,700,0
2011,Spring,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,700,0
2011,Spring,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,700,0
2011,Spring,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,600,666
2011,Spring,Agri Sci & Natl Resources,Statistics,Course Level,600,0
2011,Spring,Agri Sci & Natl Resources,School of Natural Resources,Course Level,600,0
2011,Spring,Agri Sci & Natl Resources,Plant Pathology,Course Level,600,0
2011,Spring,Agri Sci & Natl Resources,Horticulture,Course Level,600,0
2011,Spring,Agri Sci & Natl Resources,Food Science & Technology,Course Level,600,0
2011,Spring,Agri Sci & Natl Resources,Entomology,Course Level,600,0
2011,Spring,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,600,0
2011,Spring,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,600,0
