Year,Semester,College/Division,Department ,LEVEL,Level,SCH (w/ zeros)
2008,Fall,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,<100,0
2008,Fall,Architecture,Comm & Regional Planning,Course Level,900,24
2008,Fall,Architecture,Architecture - Omaha,Course Level,900,0
2008,Fall,Architecture,Architecture,Course Level,900,0
2008,Fall,Architecture,Comm & Regional Planning,Course Level,800,262
2008,Fall,Architecture,Architecture - Omaha,Course Level,800,0
2008,Fall,Architecture,Architecture,Course Level,800,87
2008,Fall,Architecture,Comm & Regional Planning,Course Level,700,0
2008,Fall,Architecture,Architecture - Omaha,Course Level,700,0
2008,Fall,Architecture,Architecture,Course Level,700,0
2008,Fall,Architecture,Comm & Regional Planning,Course Level,600,0
2008,Fall,Architecture,Architecture - Omaha,Course Level,600,0
2008,Fall,Architecture,Architecture,Course Level,600,275
2008,Fall,Architecture,Comm & Regional Planning,Course Level,500,0
2008,Fall,Architecture,Architecture - Omaha,Course Level,500,0
2008,Fall,Architecture,Architecture,Course Level,500,419
2008,Fall,Architecture,Comm & Regional Planning,Course Level,400,261
2008,Fall,Architecture,Architecture - Omaha,Course Level,400,0
2008,Fall,Architecture,Architecture,Course Level,400,1017
2008,Fall,Architecture,Comm & Regional Planning,Course Level,300,0
2008,Fall,Architecture,Architecture - Omaha,Course Level,300,0
2008,Fall,Architecture,Architecture,Course Level,300,1426
2008,Fall,Architecture,Comm & Regional Planning,Course Level,200,0
2008,Fall,Architecture,Architecture - Omaha,Course Level,200,212
2008,Fall,Architecture,Architecture,Course Level,200,1212
2008,Fall,Architecture,Comm & Regional Planning,Course Level,100,0
2008,Fall,Architecture,Architecture - Omaha,Course Level,100,95
2008,Fall,Architecture,Architecture,Course Level,100,1014
2008,Fall,Architecture,Comm & Regional Planning,Course Level,<100,0
2008,Fall,Architecture,Architecture - Omaha,Course Level,<100,0
2008,Fall,Architecture,Architecture,Course Level,<100,0
2008,Fall,Arts & Sciences,Sociology,Course Level,900,176
2008,Fall,Arts & Sciences,School of Biological Sciences,Course Level,900,464.0000001
2008,Fall,Arts & Sciences,Psychology,Course Level,900,1134
2008,Fall,Arts & Sciences,Political Science,Course Level,900,173
2008,Fall,Arts & Sciences,Physics & Astronomy,Course Level,900,487
2008,Fall,Arts & Sciences,Philosophy,Course Level,900,215
2008,Fall,Arts & Sciences,Modern Languages & Literatures,Course Level,900,109
2008,Fall,Arts & Sciences,Mathematics,Course Level,900,400
2008,Fall,Arts & Sciences,Institute for Ethnic Studies,Course Level,900,0
2008,Fall,Arts & Sciences,History,Course Level,900,211
2008,Fall,Arts & Sciences,Great Plains Studies Program,Course Level,900,0
2008,Fall,Arts & Sciences,Geosciences,Course Level,900,139
2008,Fall,Arts & Sciences,English,Course Level,900,646.0000001
2008,Fall,Arts & Sciences,Computer Science & Engineering,Course Level,900,334
2008,Fall,Arts & Sciences,Communication Studies,Course Level,900,195
2008,Fall,Arts & Sciences,Classics & Religious Studies,Course Level,900,0
2008,Fall,Arts & Sciences,Chemistry,Course Level,900,589
2008,Fall,Arts & Sciences,Arts & Sciences - Dean's Office,Course Level,900,41
2008,Fall,Arts & Sciences,Anthropology & Geography,Course Level,900,95
2008,Fall,Arts & Sciences,Sociology,Course Level,800,173
2008,Fall,Arts & Sciences,School of Biological Sciences,Course Level,800,324
2008,Fall,Arts & Sciences,Psychology,Course Level,800,75
2008,Fall,Arts & Sciences,Political Science,Course Level,800,147
2008,Fall,Arts & Sciences,Physics & Astronomy,Course Level,800,14
2008,Fall,Arts & Sciences,Philosophy,Course Level,800,30
2008,Fall,Arts & Sciences,Modern Languages & Literatures,Course Level,800,159
2008,Fall,Arts & Sciences,Mathematics,Course Level,800,455
2008,Fall,Arts & Sciences,Institute for Ethnic Studies,Course Level,800,0
2008,Fall,Arts & Sciences,History,Course Level,800,175
2008,Fall,Arts & Sciences,Great Plains Studies Program,Course Level,800,0
2008,Fall,Arts & Sciences,Geosciences,Course Level,800,218
2008,Fall,Arts & Sciences,English,Course Level,800,538
2008,Fall,Arts & Sciences,Computer Science & Engineering,Course Level,800,333
2008,Fall,Arts & Sciences,Communication Studies,Course Level,800,102
2008,Fall,Arts & Sciences,Classics & Religious Studies,Course Level,800,39
2008,Fall,Arts & Sciences,Chemistry,Course Level,800,236
2008,Fall,Arts & Sciences,Arts & Sciences - Dean's Office,Course Level,800,138
2008,Fall,Arts & Sciences,Anthropology & Geography,Course Level,800,207
2008,Fall,Arts & Sciences,Sociology,Course Level,700,0
2008,Fall,Arts & Sciences,School of Biological Sciences,Course Level,700,0
2008,Fall,Arts & Sciences,Psychology,Course Level,700,0
2008,Fall,Arts & Sciences,Political Science,Course Level,700,0
2008,Fall,Arts & Sciences,Physics & Astronomy,Course Level,700,0
2008,Fall,Arts & Sciences,Philosophy,Course Level,700,0
2008,Fall,Arts & Sciences,Modern Languages & Literatures,Course Level,700,0
2008,Fall,Arts & Sciences,Mathematics,Course Level,700,0
2008,Fall,Arts & Sciences,Institute for Ethnic Studies,Course Level,700,0
2008,Fall,Arts & Sciences,History,Course Level,700,0
2008,Fall,Arts & Sciences,Great Plains Studies Program,Course Level,700,0
2008,Fall,Arts & Sciences,Geosciences,Course Level,700,0
2008,Fall,Arts & Sciences,English,Course Level,700,0
2008,Fall,Arts & Sciences,Computer Science & Engineering,Course Level,700,0
2008,Fall,Arts & Sciences,Communication Studies,Course Level,700,0
2008,Fall,Arts & Sciences,Classics & Religious Studies,Course Level,700,0
