Year,Semester,College/Division,Department ,LEVEL,Level,SCH (w/ zeros)
2013,Fall,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,900,131
2013,Fall,Agri Sci & Natl Resources,Statistics,Course Level,900,227
2013,Fall,Agri Sci & Natl Resources,School of Natural Resources,Course Level,900,185
2013,Fall,Agri Sci & Natl Resources,Plant Pathology,Course Level,900,0
2013,Fall,Agri Sci & Natl Resources,Horticulture,Course Level,900,2
2013,Fall,Agri Sci & Natl Resources,Food Science & Technology,Course Level,900,154.9999999
2013,Fall,Agri Sci & Natl Resources,Entomology,Course Level,900,87.99999996
2013,Fall,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,900,0
2013,Fall,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,900,179.9999999
2013,Fall,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,900,93
2013,Fall,Agri Sci & Natl Resources,Animal Science,Course Level,900,150.9999999
2013,Fall,Agri Sci & Natl Resources,Agronomy,Course Level,900,319.9999997
2013,Fall,Agri Sci & Natl Resources,Agricultural Economics,Course Level,900,27
2013,Fall,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,900,63
2013,Fall,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,900,0
2013,Fall,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,800,19
2013,Fall,Agri Sci & Natl Resources,Statistics,Course Level,800,830
2013,Fall,Agri Sci & Natl Resources,School of Natural Resources,Course Level,800,451
2013,Fall,Agri Sci & Natl Resources,Plant Pathology,Course Level,800,67
2013,Fall,Agri Sci & Natl Resources,Horticulture,Course Level,800,35
2013,Fall,Agri Sci & Natl Resources,Food Science & Technology,Course Level,800,271
2013,Fall,Agri Sci & Natl Resources,Entomology,Course Level,800,424
2013,Fall,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,800,0
2013,Fall,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,800,98.99999999
2013,Fall,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,800,152
