Year,Semester,College/Division,Department ,LEVEL,Level,SCH (w/ zeros)
2009,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,900,142
2009,Summer,Agri Sci & Natl Resources,Statistics,Course Level,900,46
2009,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,900,175
2009,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,900,0
2009,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,900,104
2009,Summer,Agri Sci & Natl Resources,Entomology,Course Level,900,105
2009,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,900,0
2009,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,900,118
2009,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,900,81
2009,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,900,74
2009,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,900,249
2009,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,900,47
2009,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,900,208
2009,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,900,0
2009,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,800,6
2009,Summer,Agri Sci & Natl Resources,Statistics,Course Level,800,85
2009,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,800,306
2009,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,800,16
2009,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,800,161
2009,Summer,Agri Sci & Natl Resources,Entomology,Course Level,800,357
2009,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,800,0
2009,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,800,158
2009,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,800,64
2009,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,800,156
2009,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,800,198
2009,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,800,71
2009,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,800,115
2009,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,800,0
2009,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,700,0
2009,Summer,Agri Sci & Natl Resources,Statistics,Course Level,700,0
2009,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,700,0
2009,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,700,0
2009,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,700,0
2009,Summer,Agri Sci & Natl Resources,Entomology,Course Level,700,0
2009,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,700,0
2009,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,700,0
2009,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,700,0
2009,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,700,0
2009,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,700,0
2009,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,700,0
2009,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,700,0
2009,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,700,0
2009,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,600,0
2009,Summer,Agri Sci & Natl Resources,Statistics,Course Level,600,0
2009,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,600,0
2009,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,600,0
2009,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,600,0
2009,Summer,Agri Sci & Natl Resources,Entomology,Course Level,600,0
2009,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,600,0
2009,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,600,0
2009,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,600,0
2009,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,600,0
2009,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,600,0
2009,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,600,0
2009,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,600,0
2009,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,600,0
2009,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,500,0
2009,Summer,Agri Sci & Natl Resources,Statistics,Course Level,500,0
2009,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,500,0
2009,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,500,0
2009,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,500,0
2009,Summer,Agri Sci & Natl Resources,Entomology,Course Level,500,0
2009,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,500,0
2009,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,500,0
2009,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,500,0
2009,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,500,0
2009,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,500,0
2009,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,500,0
2009,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,500,0
2009,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,500,0
2009,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,400,4
2009,Summer,Agri Sci & Natl Resources,Statistics,Course Level,400,0
2009,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,400,26
2009,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,400,0
2009,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,400,3
2009,Summer,Agri Sci & Natl Resources,Entomology,Course Level,400,24
2009,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,400,3
2009,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,400,0
2009,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,400,13
2009,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,400,33
2009,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,400,1
2009,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,400,0
2009,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,400,14
2009,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,400,0
2009,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,300,0
2009,Summer,Agri Sci & Natl Resources,Statistics,Course Level,300,114
2009,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,300,0
2009,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,300,31
2009,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,300,0
2009,Summer,Agri Sci & Natl Resources,Entomology,Course Level,300,0
2009,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,300,0
2009,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,300,0
2009,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,300,3
2009,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,300,48
2009,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,300,0
2009,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,300,41
2009,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,300,0
2009,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,300,3
2009,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,200,0
2009,Summer,Agri Sci & Natl Resources,Statistics,Course Level,200,738
2009,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,200,0
2009,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,200,48
2009,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,200,0
