Year,Semester,College/Division,Department ,LEVEL,Level,SCH (w/ zeros)
2012,Spring,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,900,125
2012,Spring,Agri Sci & Natl Resources,Statistics,Course Level,900,339
2012,Spring,Agri Sci & Natl Resources,School of Natural Resources,Course Level,900,175
2012,Spring,Agri Sci & Natl Resources,School of Biological Sciences,Course Level,900,0
2012,Spring,Agri Sci & Natl Resources,Plant Pathology,Course Level,900,9
2012,Spring,Agri Sci & Natl Resources,Horticulture,Course Level,900,9
2012,Spring,Agri Sci & Natl Resources,Food Science & Technology,Course Level,900,218.9999999
2012,Spring,Agri Sci & Natl Resources,Entomology,Course Level,900,96.99999995
2012,Spring,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,900,0
2012,Spring,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,900,179.9999999
2012,Spring,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,900,58
2012,Spring,Agri Sci & Natl Resources,Animal Science,Course Level,900,184
2012,Spring,Agri Sci & Natl Resources,Agronomy,Course Level,900,163.9999998
2012,Spring,Agri Sci & Natl Resources,Agricultural Economics,Course Level,900,100
2012,Spring,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,900,76
2012,Spring,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,900,0
2012,Spring,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,800,23.99999999
2012,Spring,Agri Sci & Natl Resources,Statistics,Course Level,800,652
2012,Spring,Agri Sci & Natl Resources,School of Natural Resources,Course Level,800,425
2012,Spring,Agri Sci & Natl Resources,School of Biological Sciences,Course Level,800,21
2012,Spring,Agri Sci & Natl Resources,Plant Pathology,Course Level,800,44
2012,Spring,Agri Sci & Natl Resources,Horticulture,Course Level,800,135
2012,Spring,Agri Sci & Natl Resources,Food Science & Technology,Course Level,800,187
2012,Spring,Agri Sci & Natl Resources,Entomology,Course Level,800,411
2012,Spring,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,800,0
2012,Spring,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,800,138
2012,Spring,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,800,60
2012,Spring,Agri Sci & Natl Resources,Animal Science,Course Level,800,147.9999999
2012,Spring,Agri Sci & Natl Resources,Agronomy,Course Level,800,439.9999999
2012,Spring,Agri Sci & Natl Resources,Agricultural Economics,Course Level,800,79
2012,Spring,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,800,194
