Year,Semester,College/Division,Department ,LEVEL,Level,SCH (w/ zeros)
2017,Spring,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,900,101
2017,Spring,Agri Sci & Natl Resources,Statistics,Course Level,900,158
2017,Spring,Agri Sci & Natl Resources,School of Natural Resources,Course Level,900,174
2017,Spring,Agri Sci & Natl Resources,Plant Pathology,Course Level,900,26
2017,Spring,Agri Sci & Natl Resources,Food Science & Technology,Course Level,900,223.9999998
2017,Spring,Agri Sci & Natl Resources,Entomology,Course Level,900,79.99999997
2017,Spring,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,900,0
2017,Spring,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,900,124
2017,Spring,Agri Sci & Natl Resources,Biological Chemistry,Course Level,900,189.9999999
2017,Spring,Agri Sci & Natl Resources,Animal Science,Course Level,900,120
2017,Spring,Agri Sci & Natl Resources,Agronomy & Horticulture,Course Level,900,340.9999994
2017,Spring,Agri Sci & Natl Resources,Agricultural Economics,Course Level,900,15
2017,Spring,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,900,61
2017,Spring,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,900,0
2017,Spring,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,800,4
2017,Spring,Agri Sci & Natl Resources,Statistics,Course Level,800,659
2017,Spring,Agri Sci & Natl Resources,School of Natural Resources,Course Level,800,411
2017,Spring,Agri Sci & Natl Resources,Plant Pathology,Course Level,800,81
2017,Spring,Agri Sci & Natl Resources,Food Science & Technology,Course Level,800,195
2017,Spring,Agri Sci & Natl Resources,Entomology,Course Level,800,428
2017,Spring,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,800,0
2017,Spring,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,800,159
2017,Spring,Agri Sci & Natl Resources,Biological Chemistry,Course Level,800,183
2017,Spring,Agri Sci & Natl Resources,Animal Science,Course Level,800,309.9999999
