Year,Semester,College/Division,Department ,LEVEL,Level,SCH (w/ zeros)
2010,Spring,Agri Sci & Natl Resources,Statistics,Course Level,300,234
2010,Spring,Agri Sci & Natl Resources,School of Natural Resources,Course Level,300,483
2010,Spring,Agri Sci & Natl Resources,Plant Pathology,Course Level,300,0
2010,Spring,Agri Sci & Natl Resources,Horticulture - Omaha,Course Level,300,0
2010,Spring,Agri Sci & Natl Resources,Horticulture,Course Level,300,57
2010,Spring,Agri Sci & Natl Resources,Food Science and Technology - Omaha,Course Level,300,0
2010,Spring,Agri Sci & Natl Resources,Food Science & Technology,Course Level,300,32
2010,Spring,Agri Sci & Natl Resources,Entomology,Course Level,300,142
2010,Spring,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,300,65
2010,Spring,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,300,599
2010,Spring,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,300,417
2010,Spring,Agri Sci & Natl Resources,Animal Science,Course Level,300,632
2010,Spring,Agri Sci & Natl Resources,Agronomy,Course Level,300,729
2010,Spring,Agri Sci & Natl Resources,Agricultural Economics,Course Level,300,430
2010,Spring,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,300,243
2010,Spring,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,300,190
2010,Spring,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,200,0
2010,Spring,Agri Sci & Natl Resources,Statistics,Course Level,200,1887
2010,Spring,Agri Sci & Natl Resources,School of Natural Resources,Course Level,200,409
2010,Spring,Agri Sci & Natl Resources,Plant Pathology,Course Level,200,0
2010,Spring,Agri Sci & Natl Resources,Horticulture - Omaha,Course Level,200,156
2010,Spring,Agri Sci & Natl Resources,Horticulture,Course Level,200,537
2010,Spring,Agri Sci & Natl Resources,Food Science and Technology - Omaha,Course Level,200,0
2010,Spring,Agri Sci & Natl Resources,Food Science & Technology,Course Level,200,93
2010,Spring,Agri Sci & Natl Resources,Entomology,Course Level,200,69
2010,Spring,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,200,228
2010,Spring,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,200,0
2010,Spring,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,200,177
2010,Spring,Agri Sci & Natl Resources,Animal Science,Course Level,200,790
2010,Spring,Agri Sci & Natl Resources,Agronomy,Course Level,200,256
2010,Spring,Agri Sci & Natl Resources,Agricultural Economics,Course Level,200,411
2010,Spring,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,200,408
2010,Spring,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,200,296
2010,Spring,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,100,0
2010,Spring,Agri Sci & Natl Resources,Statistics,Course Level,100,0
2010,Spring,Agri Sci & Natl Resources,School of Natural Resources,Course Level,100,117
2010,Spring,Agri Sci & Natl Resources,Plant Pathology,Course Level,100,0
2010,Spring,Agri Sci & Natl Resources,Horticulture - Omaha,Course Level,100,0
2010,Spring,Agri Sci & Natl Resources,Horticulture,Course Level,100,103
2010,Spring,Agri Sci & Natl Resources,Food Science and Technology - Omaha,Course Level,100,729
2010,Spring,Agri Sci & Natl Resources,Food Science & Technology,Course Level,100,241
2010,Spring,Agri Sci & Natl Resources,Entomology,Course Level,100,827
2010,Spring,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,100,52
2010,Spring,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,100,0
2010,Spring,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,100,691
2010,Spring,Agri Sci & Natl Resources,Animal Science,Course Level,100,213
2010,Spring,Agri Sci & Natl Resources,Agronomy,Course Level,100,831
2010,Spring,Agri Sci & Natl Resources,Agricultural Economics,Course Level,100,450
2010,Spring,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,100,637
2010,Spring,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,100,387
2010,Spring,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,<100,0
2010,Spring,Agri Sci & Natl Resources,Statistics,Course Level,<100,0
2010,Spring,Agri Sci & Natl Resources,School of Natural Resources,Course Level,<100,0
2010,Spring,Agri Sci & Natl Resources,Plant Pathology,Course Level,<100,0
2010,Spring,Agri Sci & Natl Resources,Horticulture - Omaha,Course Level,<100,0
2010,Spring,Agri Sci & Natl Resources,Horticulture,Course Level,<100,0
2010,Spring,Agri Sci & Natl Resources,Food Science and Technology - Omaha,Course Level,<100,0
2010,Spring,Agri Sci & Natl Resources,Food Science & Technology,Course Level,<100,0
2010,Spring,Agri Sci & Natl Resources,Entomology,Course Level,<100,0
2010,Spring,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,<100,0
2010,Spring,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,<100,0
2010,Spring,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,<100,0
2010,Spring,Agri Sci & Natl Resources,Animal Science,Course Level,<100,0
2010,Spring,Agri Sci & Natl Resources,Agronomy,Course Level,<100,0
2010,Spring,Agri Sci & Natl Resources,Agricultural Economics,Course Level,<100,0
2010,Spring,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,<100,0
2010,Spring,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,<100,0
2010,Spring,Architecture,Comm & Regional Planning,Course Level,900,42
2010,Spring,Architecture,Architecture - Omaha,Course Level,900,0
2010,Spring,Architecture,Architecture,Course Level,900,11
2010,Spring,Architecture,Comm & Regional Planning,Course Level,800,249
2010,Spring,Architecture,Architecture - Omaha,Course Level,800,0
2010,Spring,Architecture,Architecture,Course Level,800,176
2010,Spring,Architecture,Comm & Regional Planning,Course Level,700,0
2010,Spring,Architecture,Architecture - Omaha,Course Level,700,0
2010,Spring,Architecture,Architecture,Course Level,700,0
2010,Spring,Architecture,Comm & Regional Planning,Course Level,600,0
2010,Spring,Architecture,Architecture - Omaha,Course Level,600,0
2010,Spring,Architecture,Architecture,Course Level,600,130
2010,Spring,Architecture,Comm & Regional Planning,Course Level,500,0
2010,Spring,Architecture,Architecture - Omaha,Course Level,500,0
2010,Spring,Architecture,Architecture,Course Level,500,721
2010,Spring,Architecture,Comm & Regional Planning,Course Level,400,249
2010,Spring,Architecture,Architecture - Omaha,Course Level,400,0
2010,Spring,Architecture,Architecture,Course Level,400,854
2010,Spring,Architecture,Comm & Regional Planning,Course Level,300,0
2010,Spring,Architecture,Architecture - Omaha,Course Level,300,0
2010,Spring,Architecture,Architecture,Course Level,300,1462
2010,Spring,Architecture,Comm & Regional Planning,Course Level,200,0
2010,Spring,Architecture,Architecture - Omaha,Course Level,200,88
2010,Spring,Architecture,Architecture,Course Level,200,991
2010,Spring,Architecture,Comm & Regional Planning,Course Level,100,0
2010,Spring,Architecture,Architecture - Omaha,Course Level,100,357
2010,Spring,Architecture,Architecture,Course Level,100,512
2010,Spring,Architecture,Comm & Regional Planning,Course Level,<100,0
2010,Spring,Architecture,Architecture - Omaha,Course Level,<100,0
2010,Spring,Architecture,Architecture,Course Level,<100,0
2010,Spring,Arts & Sciences,Sociology,Course Level,900,160
2010,Spring,Arts & Sciences,School of Biological Sciences,Course Level,900,385
2010,Spring,Arts & Sciences,Psychology,Course Level,900,984
2010,Spring,Arts & Sciences,Political Science,Course Level,900,139
2010,Spring,Arts & Sciences,Physics & Astronomy,Course Level,900,451.0000001
2010,Spring,Arts & Sciences,Philosophy,Course Level,900,172
2010,Spring,Arts & Sciences,Modern Languages & Literatures,Course Level,900,142
2010,Spring,Arts & Sciences,Mathematics,Course Level,900,354
2010,Spring,Arts & Sciences,Institute for Ethnic Studies,Course Level,900,0
2010,Spring,Arts & Sciences,History,Course Level,900,256
2010,Spring,Arts & Sciences,Great Plains Studies Program,Course Level,900,0
