Year,Semester,College/Division,Department ,LEVEL,Level,SCH (w/ zeros)
2007,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,900,183
2007,Summer,Agri Sci & Natl Resources,Statistics,Course Level,900,83
2007,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,900,116
2007,Summer,Agri Sci & Natl Resources,Horticulture - Omaha,Course Level,900,0
2007,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,900,0
2007,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,900,57
2007,Summer,Agri Sci & Natl Resources,Entomology,Course Level,900,93.99999999
2007,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,900,0
2007,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,900,218
2007,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,900,68
2007,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,900,97.00000001
2007,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,900,208
2007,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,900,73
2007,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,900,87
2007,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,900,0
2007,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,800,65
2007,Summer,Agri Sci & Natl Resources,Statistics,Course Level,800,284
2007,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,800,281
2007,Summer,Agri Sci & Natl Resources,Horticulture - Omaha,Course Level,800,0
2007,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,800,30
2007,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,800,173
2007,Summer,Agri Sci & Natl Resources,Entomology,Course Level,800,386
2007,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,800,0
2007,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,800,122
2007,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,800,50
2007,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,800,170
2007,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,800,165
2007,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,800,27
2007,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,800,266
2007,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,800,0
2007,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,700,0
2007,Summer,Agri Sci & Natl Resources,Statistics,Course Level,700,0
2007,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,700,0
2007,Summer,Agri Sci & Natl Resources,Horticulture - Omaha,Course Level,700,0
2007,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,700,0
2007,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,700,0
2007,Summer,Agri Sci & Natl Resources,Entomology,Course Level,700,0
2007,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,700,0
2007,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,700,0
2007,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,700,0
2007,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,700,0
2007,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,700,0
2007,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,700,0
2007,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,700,0
2007,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,700,0
2007,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,600,0
2007,Summer,Agri Sci & Natl Resources,Statistics,Course Level,600,0
2007,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,600,0
2007,Summer,Agri Sci & Natl Resources,Horticulture - Omaha,Course Level,600,0
2007,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,600,0
2007,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,600,0
2007,Summer,Agri Sci & Natl Resources,Entomology,Course Level,600,0
2007,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,600,0
2007,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,600,0
2007,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,600,0
2007,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,600,0
2007,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,600,0
2007,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,600,0
2007,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,600,0
2007,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,600,0
2007,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,500,0
2007,Summer,Agri Sci & Natl Resources,Statistics,Course Level,500,0
2007,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,500,0
2007,Summer,Agri Sci & Natl Resources,Horticulture - Omaha,Course Level,500,0
2007,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,500,0
2007,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,500,0
2007,Summer,Agri Sci & Natl Resources,Entomology,Course Level,500,0
2007,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,500,0
2007,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,500,0
2007,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,500,0
2007,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,500,0
2007,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,500,0
2007,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,500,0
2007,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,500,0
2007,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,500,0
2007,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,400,2
2007,Summer,Agri Sci & Natl Resources,Statistics,Course Level,400,0
2007,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,400,59
2007,Summer,Agri Sci & Natl Resources,Horticulture - Omaha,Course Level,400,0
2007,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,400,0
2007,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,400,0
2007,Summer,Agri Sci & Natl Resources,Entomology,Course Level,400,3
2007,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,400,0
2007,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,400,13
2007,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,400,18
2007,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,400,3
2007,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,400,6
2007,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,400,0
2007,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,400,3
2007,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,400,0
2007,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,300,0
2007,Summer,Agri Sci & Natl Resources,Statistics,Course Level,300,141
2007,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,300,162
2007,Summer,Agri Sci & Natl Resources,Horticulture - Omaha,Course Level,300,0
2007,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,300,12
2007,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,300,0
2007,Summer,Agri Sci & Natl Resources,Entomology,Course Level,300,0
2007,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,300,0
2007,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,300,0
2007,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,300,3
2007,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,300,33
2007,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,300,0
2007,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,300,6
2007,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,300,2
2007,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,300,15
2007,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,200,0
2007,Summer,Agri Sci & Natl Resources,Statistics,Course Level,200,594
2007,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,200,0
2007,Summer,Agri Sci & Natl Resources,Horticulture - Omaha,Course Level,200,42
2007,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,200,3
2007,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,200,0
2007,Summer,Agri Sci & Natl Resources,Entomology,Course Level,200,0
2007,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,200,6
2007,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,200,0
2007,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,200,0
2007,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,200,3
2007,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,200,43
2007,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,200,0
2007,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,200,0
2007,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,200,0
2007,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,100,0
2007,Summer,Agri Sci & Natl Resources,Statistics,Course Level,100,0
2007,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,100,0
2007,Summer,Agri Sci & Natl Resources,Horticulture - Omaha,Course Level,100,0
2007,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,100,0
2007,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,100,75
