Year,Semester,College/Division,Department ,LEVEL,Level,SCH (w/ zeros)
2016,Fall,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,900,89.99999999
2016,Fall,Agri Sci & Natl Resources,Statistics,Course Level,900,135
2016,Fall,Agri Sci & Natl Resources,School of Natural Resources,Course Level,900,126
2016,Fall,Agri Sci & Natl Resources,Plant Pathology,Course Level,900,3
2016,Fall,Agri Sci & Natl Resources,Food Science & Technology,Course Level,900,258.9999998
2016,Fall,Agri Sci & Natl Resources,Entomology,Course Level,900,74.99999997
2016,Fall,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,900,0
2016,Fall,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,900,98
2016,Fall,Agri Sci & Natl Resources,Biological Chemistry,Course Level,900,216.9999999
2016,Fall,Agri Sci & Natl Resources,Animal Science,Course Level,900,164.9999999
2016,Fall,Agri Sci & Natl Resources,Agronomy & Horticulture,Course Level,900,377.9999993
2016,Fall,Agri Sci & Natl Resources,Agricultural Economics,Course Level,900,32.99999999
2016,Fall,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,900,61
2016,Fall,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,900,0
2016,Fall,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,800,47
2016,Fall,Agri Sci & Natl Resources,Statistics,Course Level,800,811
2016,Fall,Agri Sci & Natl Resources,School of Natural Resources,Course Level,800,529
2016,Fall,Agri Sci & Natl Resources,Plant Pathology,Course Level,800,62
2016,Fall,Agri Sci & Natl Resources,Food Science & Technology,Course Level,800,207
2016,Fall,Agri Sci & Natl Resources,Entomology,Course Level,800,389
2016,Fall,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,800,0
2016,Fall,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,800,139
2016,Fall,Agri Sci & Natl Resources,Biological Chemistry,Course Level,800,121
2016,Fall,Agri Sci & Natl Resources,Animal Science,Course Level,800,299.9999999
2016,Fall,Agri Sci & Natl Resources,Agronomy & Horticulture,Course Level,800,542.9999999
2016,Fall,Agri Sci & Natl Resources,Agricultural Economics,Course Level,800,229
2016,Fall,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,800,202
2016,Fall,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,800,44
2016,Fall,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,700,0
2016,Fall,Agri Sci & Natl Resources,Statistics,Course Level,700,0
2016,Fall,Agri Sci & Natl Resources,School of Natural Resources,Course Level,700,0
2016,Fall,Agri Sci & Natl Resources,Plant Pathology,Course Level,700,0
2016,Fall,Agri Sci & Natl Resources,Food Science & Technology,Course Level,700,0
