Year,Semester,College/Division,Department ,LEVEL,Level,SCH (w/ zeros)
2008,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,900,138
2008,Summer,Agri Sci & Natl Resources,Statistics,Course Level,900,49
2008,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,900,148
2008,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,900,15
2008,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,900,39
2008,Summer,Agri Sci & Natl Resources,Entomology,Course Level,900,115
2008,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,900,0
2008,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,900,100
2008,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,900,87
2008,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,900,128
2008,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,900,186
2008,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,900,16
2008,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,900,213
2008,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,900,0
2008,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,800,59
2008,Summer,Agri Sci & Natl Resources,Statistics,Course Level,800,186
2008,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,800,280
2008,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,800,19
2008,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,800,176
2008,Summer,Agri Sci & Natl Resources,Entomology,Course Level,800,256
2008,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,800,0
2008,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,800,56
2008,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,800,52
2008,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,800,172
2008,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,800,167
2008,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,800,26
2008,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,800,175
2008,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,800,12
2008,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,700,0
2008,Summer,Agri Sci & Natl Resources,Statistics,Course Level,700,0
2008,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,700,0
2008,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,700,0
2008,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,700,0
2008,Summer,Agri Sci & Natl Resources,Entomology,Course Level,700,0
2008,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,700,0
2008,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,700,0
2008,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,700,0
2008,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,700,0
2008,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,700,0
2008,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,700,0
2008,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,700,0
2008,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,700,0
2008,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,600,6
2008,Summer,Agri Sci & Natl Resources,Statistics,Course Level,600,0
2008,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,600,0
2008,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,600,0
2008,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,600,0
2008,Summer,Agri Sci & Natl Resources,Entomology,Course Level,600,0
2008,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,600,0
2008,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,600,0
2008,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,600,0
2008,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,600,0
2008,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,600,0
2008,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,600,0
2008,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,600,0
2008,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,600,0
2008,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,500,0
2008,Summer,Agri Sci & Natl Resources,Statistics,Course Level,500,0
2008,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,500,0
2008,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,500,0
2008,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,500,0
2008,Summer,Agri Sci & Natl Resources,Entomology,Course Level,500,0
2008,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,500,0
2008,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,500,0
2008,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,500,0
2008,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,500,0
2008,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,500,0
2008,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,500,0
2008,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,500,0
2008,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,500,0
2008,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,400,0
2008,Summer,Agri Sci & Natl Resources,Statistics,Course Level,400,0
2008,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,400,33
2008,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,400,0
2008,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,400,6
2008,Summer,Agri Sci & Natl Resources,Entomology,Course Level,400,21
2008,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,400,0
2008,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,400,5
2008,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,400,24
2008,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,400,14
2008,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,400,11
2008,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,400,0
2008,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,400,16
2008,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,400,0
2008,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,300,0
2008,Summer,Agri Sci & Natl Resources,Statistics,Course Level,300,93
2008,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,300,3
2008,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,300,16
2008,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,300,1
2008,Summer,Agri Sci & Natl Resources,Entomology,Course Level,300,0
2008,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,300,0
2008,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,300,0
2008,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,300,6
2008,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,300,42
2008,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,300,0
2008,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,300,0
2008,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,300,0
2008,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,300,53
2008,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,200,0
2008,Summer,Agri Sci & Natl Resources,Statistics,Course Level,200,777
2008,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,200,0
2008,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,200,18
2008,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,200,0
2008,Summer,Agri Sci & Natl Resources,Entomology,Course Level,200,0
2008,Summer,Agri Sci & Natl Resources,Center for Grassland Studies,Course Level,200,6
