Year,Semester,College/Division,Department ,LEVEL,Level,SCH (w/ zeros)
2012,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,900,54
2012,Summer,Agri Sci & Natl Resources,Statistics,Course Level,900,54
2012,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,900,131
2012,Summer,Agri Sci & Natl Resources,Plant Pathology,Course Level,900,0
2012,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,900,14
2012,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,900,95.99999999
2012,Summer,Agri Sci & Natl Resources,Entomology,Course Level,900,65.99999998
2012,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,900,165.9999999
2012,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,900,34
2012,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,900,143.9999999
2012,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,900,185.9999999
2012,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,900,56
2012,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,900,31
2012,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,900,0
2012,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,800,12
2012,Summer,Agri Sci & Natl Resources,Statistics,Course Level,800,184
2012,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,800,79
2012,Summer,Agri Sci & Natl Resources,Plant Pathology,Course Level,800,10
2012,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,800,8
2012,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,800,61
2012,Summer,Agri Sci & Natl Resources,Entomology,Course Level,800,273
2012,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,800,17
2012,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,800,19
2012,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,800,145
2012,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,800,149
2012,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,800,19
2012,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,800,60
2012,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,800,4
2012,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,700,0
2012,Summer,Agri Sci & Natl Resources,Statistics,Course Level,700,0
2012,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,700,0
2012,Summer,Agri Sci & Natl Resources,Plant Pathology,Course Level,700,0
2012,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,700,0
2012,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,700,0
2012,Summer,Agri Sci & Natl Resources,Entomology,Course Level,700,0
2012,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,700,0
2012,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,700,0
2012,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,700,0
2012,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,700,0
2012,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,700,0
2012,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,700,0
2012,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,700,0
2012,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,600,0
2012,Summer,Agri Sci & Natl Resources,Statistics,Course Level,600,0
2012,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,600,0
2012,Summer,Agri Sci & Natl Resources,Plant Pathology,Course Level,600,0
2012,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,600,0
2012,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,600,0
2012,Summer,Agri Sci & Natl Resources,Entomology,Course Level,600,0
2012,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,600,0
2012,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,600,0
2012,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,600,0
2012,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,600,0
2012,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,600,0
2012,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,600,0
2012,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,600,72
2012,Summer,Agri Sci & Natl Resources,Veterinary & Biomedical Sciences,Course Level,500,0
2012,Summer,Agri Sci & Natl Resources,Statistics,Course Level,500,0
2012,Summer,Agri Sci & Natl Resources,School of Natural Resources,Course Level,500,0
2012,Summer,Agri Sci & Natl Resources,Plant Pathology,Course Level,500,0
2012,Summer,Agri Sci & Natl Resources,Horticulture,Course Level,500,0
2012,Summer,Agri Sci & Natl Resources,Food Science & Technology,Course Level,500,0
2012,Summer,Agri Sci & Natl Resources,Entomology,Course Level,500,0
2012,Summer,Agri Sci & Natl Resources,Center for Biological Chemistry,Course Level,500,0
2012,Summer,Agri Sci & Natl Resources,Biological Systems Engineering,Course Level,500,0
2012,Summer,Agri Sci & Natl Resources,Animal Science,Course Level,500,0
2012,Summer,Agri Sci & Natl Resources,Agronomy,Course Level,500,0
2012,Summer,Agri Sci & Natl Resources,Agricultural Economics,Course Level,500,0
2012,Summer,Agri Sci & Natl Resources,Agri Leadership Educ & Comm,Course Level,500,0
2012,Summer,Agri Sci & Natl Resources,Agri & Natl Res - Dean's Office,Course Level,500,0
